year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,ir_time,distance,hour,minute,time_hour
2013,1,13,1355,1355,0,1506,1530,-24,WN,348,N784SW,LGA,MDW,117,725,13,55,"2013-01-13 13:00:00"
2013,7,16,1729,1659,30,1852,1825,27,UA,244,N820UA,EWR,BOS,36,200,16,59,"2013-07-16 16:00:00"
2013,6,7,1053,945,68,1333,1240,53,B6,393,N653JB,LGA,MCO,139,950,9,45,"2013-06-07 09:00:00"
2013,6,22,1156,1200,-4,1339,1350,-11,EV,4519,N12135,EWR,AVL,80,583,12,0,"2013-06-22 12:00:00"
2013,1,17,2100,2100,0,2213,2220,-7,MQ,3744,N5PBMQ,EWR,ORD,116,719,21,0,"2013-01-17 21:00:00"
2013,4,20,556,605,-9,924,906,18,B6,135,N729JB,JFK,RSW,190,1074,6,5,"2013-04-20 06:00:00"
2013,11,8,1123,1130,-7,1338,1344,-6,DL,2219,N906DE,LGA,MSP,164,1020,11,30,"2013-11-08 11:00:00"
2013,2,27,1051,1030,21,1426,1338,48,UA,1616,N33292,EWR,FLL,163,1065,10,30,"2013-02-27 10:00:00"
2013,2,17,1025,1031,-6,1219,1239,-20,EV,4255,N13161,EWR,CHS,93,628,10,31,"2013-02-17 10:00:00"
2013,5,25,1,2359,2,336,341,-5,B6,727,N523JB,JFK,BQN,189,1576,23,59,"2013-05-25 23:00:00"
2013,9,10,1121,1129,-8,1357,1429,-32,AA,1139,N3GVAA,LGA,DFW,180,1389,11,29,"2013-09-10 11:00:00"
2013,2,25,1732,1730,2,2006,2003,3,FL,623,N983AT,LGA,ATL,127,762,17,30,"2013-02-25 17:00:00"
2013,9,5,807,817,-10,1104,1127,-23,B6,929,N585JB,JFK,RSW,150,1074,8,17,"2013-09-05 08:00:00"
2013,1,28,809,815,-6,947,958,-11,9E,3521,N930XJ,JFK,ORD,131,740,8,15,"2013-01-28 08:00:00"
2013,10,2,1949,1950,-1,2236,2215,21,MQ,3662,N510MQ,LGA,ATL,108,762,19,50,"2013-10-02 19:00:00"
2013,10,11,1114,1025,49,1220,1140,40,MQ,3611,N509MQ,EWR,ORD,105,719,10,25,"2013-10-11 10:00:00"
2013,3,26,2022,2024,-2,2321,2340,-19,B6,1069,N198JB,JFK,AUS,213,1521,20,24,"2013-03-26 20:00:00"
2013,12,16,1548,1543,5,1759,1752,7,EV,4667,N17146,EWR,MSP,158,1008,15,43,"2013-12-16 15:00:00"
2013,5,16,818,825,-7,1023,1053,-30,DL,2170,N3733Z,JFK,PHX,279,2153,8,25,"2013-05-16 08:00:00"
2013,6,11,1053,1059,-6,1405,1418,-13,UA,1574,N24202,EWR,SFO,347,2565,10,59,"2013-06-11 10:00:00"
2013,5,22,1910,1715,115,2033,1829,124,B6,1176,N306JB,EWR,BOS,39,200,17,15,"2013-05-22 17:00:00"
2013,9,10,1400,1400,0,1504,1507,-3,US,2150,N957UW,LGA,BOS,41,184,14,0,"2013-09-10 14:00:00"
2013,4,22,1858,1855,3,2137,2134,3,DL,951,N181DN,JFK,ATL,117,760,18,55,"2013-04-22 18:00:00"
2013,6,12,1023,1030,-7,1323,1345,-22,AA,179,N323AA,JFK,SFO,338,2586,10,30,"2013-06-12 10:00:00"
2013,7,26,930,940,-10,1147,1212,-25,9E,4065,N826AY,LGA,SDF,95,659,9,40,"2013-07-26 09:00:00"
2013,11,14,1853,1900,-7,2104,2124,-20,9E,3445,N937XJ,LGA,DSM,159,1031,19,0,"2013-11-14 19:00:00"
2013,3,10,2036,2040,-4,2139,2148,-9,B6,1178,N183JB,EWR,BOS,42,200,20,40,"2013-03-10 20:00:00"
2013,7,5,1927,1900,27,2240,2216,24,DL,1643,N705TW,JFK,SEA,318,2422,19,0,"2013-07-05 19:00:00"
2013,3,16,1546,1545,1,1906,1910,-4,AA,133,N320AA,JFK,LAX,355,2475,15,45,"2013-03-16 15:00:00"
2013,6,25,NA,2000,NA,NA,2140,NA,MQ,3591,N721MQ,LGA,RDU,NA,431,20,0,"2013-06-25 20:00:00"
2013,11,23,818,800,18,1032,1014,18,9E,2921,N601LR,JFK,MSP,169,1029,8,0,"2013-11-23 08:00:00"
2013,3,3,2122,2125,-3,2229,2240,-11,MQ,4449,N817MQ,JFK,DCA,45,213,21,25,"2013-03-03 21:00:00"
2013,1,19,1714,1705,9,2005,2008,-3,B6,143,N534JB,JFK,PBI,149,1028,17,5,"2013-01-19 17:00:00"
2013,5,22,601,600,1,720,715,5,WN,433,N917WN,EWR,MDW,104,711,6,0,"2013-05-22 06:00:00"
2013,7,14,711,655,16,942,938,4,B6,453,N796JB,JFK,PBI,130,1028,6,55,"2013-07-14 06:00:00"
2013,4,14,726,720,6,937,935,2,WN,1953,N224WN,EWR,DEN,228,1605,7,20,"2013-04-14 07:00:00"
2013,9,5,1246,1259,-13,1359,1405,-6,B6,316,N316JB,JFK,SYR,47,209,12,59,"2013-09-05 12:00:00"
2013,9,25,2010,2015,-5,2148,2155,-7,MQ,3535,N535MQ,JFK,CMH,69,483,20,15,"2013-09-25 20:00:00"
2013,7,8,1502,1453,9,1753,1755,-2,B6,1171,N760JB,LGA,FLL,153,1076,14,53,"2013-07-08 14:00:00"
2013,3,5,1136,1144,-8,1415,1434,-19,UA,1690,N17126,EWR,MCO,137,937,11,44,"2013-03-05 11:00:00"
2013,3,24,1733,1730,3,2008,2035,-27,UA,280,N436UA,EWR,SEA,309,2402,17,30,"2013-03-24 17:00:00"
2013,4,16,1056,1106,-10,1335,1405,-30,UA,1143,N87507,EWR,PBI,135,1023,11,6,"2013-04-16 11:00:00"
2013,1,21,1907,1859,8,2222,2225,-3,B6,171,N659JB,JFK,SMF,352,2521,18,59,"2013-01-21 18:00:00"
2013,4,26,853,900,-7,1128,1127,1,DL,485,N318NB,EWR,ATL,111,746,9,0,"2013-04-26 09:00:00"
2013,8,31,1221,1215,6,1444,1510,-26,AA,743,N3EUAA,LGA,DFW,179,1389,12,15,"2013-08-31 12:00:00"
2013,11,25,732,730,2,1025,1035,-10,WN,20,N207WN,LGA,HOU,220,1428,7,30,"2013-11-25 07:00:00"
2013,10,24,1809,1805,4,2018,2028,-10,UA,1139,N39461,EWR,DEN,224,1605,18,5,"2013-10-24 18:00:00"
2013,12,16,1550,1325,145,1719,1454,145,EV,4104,N14174,EWR,BNA,114,748,13,25,"2013-12-16 13:00:00"
2013,1,9,959,1000,-1,1246,1310,-24,UA,655,N472UA,EWR,FLL,151,1065,10,0,"2013-01-09 10:00:00"
2013,4,28,741,745,-4,918,943,-25,EV,4383,N11189,EWR,DTW,79,488,7,45,"2013-04-28 07:00:00"
2013,7,29,809,815,-6,1043,1110,-27,DL,1167,N303DQ,JFK,TPA,137,1005,8,15,"2013-07-29 08:00:00"
2013,7,10,NA,2140,NA,NA,2300,NA,MQ,3621,N846MQ,JFK,DCA,NA,213,21,40,"2013-07-10 21:00:00"
2013,6,5,1111,1120,-9,1207,1226,-19,B6,1174,N229JB,EWR,BOS,36,200,11,20,"2013-06-05 11:00:00"
2013,4,9,1152,1200,-8,1315,1311,4,US,2173,N748UW,LGA,DCA,39,214,12,0,"2013-04-09 12:00:00"
2013,4,7,2028,2030,-2,2316,2336,-20,UA,527,N831UA,EWR,DFW,198,1372,20,30,"2013-04-07 20:00:00"
2013,7,25,2326,2055,151,141,2324,137,EV,4351,N13913,EWR,JAX,116,820,20,55,"2013-07-25 20:00:00"
2013,11,8,2030,2035,-5,2204,2200,4,9E,2914,N912XJ,JFK,DCA,53,213,20,35,"2013-11-08 20:00:00"
2013,3,21,1532,1539,-7,1710,1735,-25,UA,404,N822UA,LGA,CLE,64,419,15,39,"2013-03-21 15:00:00"
2013,12,23,46,2330,76,544,409,95,B6,1389,N527JB,EWR,SJU,215,1608,23,30,"2013-12-23 23:00:00"
2013,6,26,1820,1815,5,2124,2140,-16,DL,17,N197DN,JFK,LAX,309,2475,18,15,"2013-06-26 18:00:00"
2013,10,18,1721,1730,-9,1831,1847,-16,B6,1516,N296JB,JFK,SYR,46,209,17,30,"2013-10-18 17:00:00"
2013,8,28,837,846,-9,1117,1143,-26,UA,260,N561UA,LGA,IAH,170,1416,8,46,"2013-08-28 08:00:00"
2013,9,28,552,600,-8,649,700,-11,US,2055,N749US,LGA,PHL,37,96,6,0,"2013-09-28 06:00:00"
2013,4,8,754,800,-6,1117,1135,-18,AA,59,N327AA,JFK,SFO,356,2586,8,0,"2013-04-08 08:00:00"
2013,8,9,2343,2051,172,230,2358,152,B6,165,N563JB,JFK,PDX,325,2454,20,51,"2013-08-09 20:00:00"
2013,2,18,1802,1759,3,2140,2054,46,B6,391,N584JB,LGA,MCO,145,950,17,59,"2013-02-18 17:00:00"
2013,3,3,1439,1445,-6,1651,1710,-19,MQ,4669,N543MQ,LGA,ATL,104,762,14,45,"2013-03-03 14:00:00"
2013,9,18,952,1000,-8,1100,1115,-15,US,2142,N948UW,LGA,BOS,43,184,10,0,"2013-09-18 10:00:00"
2013,3,4,2118,2100,18,2258,2246,12,EV,4672,N16919,EWR,STL,139,872,21,0,"2013-03-04 21:00:00"
2013,10,30,1804,1805,-1,2109,2028,41,UA,1139,N27477,EWR,DEN,275,1605,18,5,"2013-10-30 18:00:00"
2013,8,25,1750,1755,-5,1956,2010,-14,MQ,3367,N711MQ,LGA,XNA,145,1147,17,55,"2013-08-25 17:00:00"
2013,11,1,628,632,-4,938,940,-2,B6,929,N590JB,JFK,RSW,169,1074,6,32,"2013-11-01 06:00:00"
2013,6,2,NA,1925,NA,NA,2129,NA,9E,3525,NA,JFK,ORD,NA,740,19,25,"2013-06-02 19:00:00"
2013,8,21,855,900,-5,1245,1305,-20,AA,1357,N5FJAA,JFK,SJU,200,1598,9,0,"2013-08-21 09:00:00"
2013,3,11,748,755,-7,946,1007,-21,9E,3879,N8923A,EWR,CVG,98,569,7,55,"2013-03-11 07:00:00"
2013,9,17,1353,1400,-7,1446,1506,-20,B6,2480,N354JB,EWR,BOS,38,200,14,0,"2013-09-17 14:00:00"
2013,8,19,1638,1640,-2,1808,1815,-7,MQ,2949,N651MQ,JFK,BNA,118,765,16,40,"2013-08-19 16:00:00"
2013,8,16,1155,1155,0,1500,1454,6,DL,1174,N3735D,LGA,PBI,140,1035,11,55,"2013-08-16 11:00:00"
2013,3,2,2151,2140,11,2310,2305,5,B6,104,N190JB,JFK,BUF,56,301,21,40,"2013-03-02 21:00:00"
2013,2,23,1141,1134,7,1344,1345,-1,DL,2219,N364NB,LGA,MSP,154,1020,11,34,"2013-02-23 11:00:00"
2013,4,4,1135,1135,0,1313,1255,18,MQ,4661,N532MQ,LGA,BNA,120,764,11,35,"2013-04-04 11:00:00"
2013,7,10,1804,1440,204,2059,1643,256,DL,1231,N360NB,LGA,DTW,85,502,14,40,"2013-07-10 14:00:00"
2013,6,4,1427,1435,-8,1735,1754,-19,UA,434,N525UA,JFK,SFO,331,2586,14,35,"2013-06-04 14:00:00"
2013,6,30,632,625,7,756,805,-9,WN,526,N927WN,LGA,STL,125,888,6,25,"2013-06-30 06:00:00"
2013,8,13,838,829,9,1115,1004,71,MQ,3363,N822MQ,JFK,RDU,74,427,8,29,"2013-08-13 08:00:00"
2013,9,18,1554,1545,9,1817,1818,-1,DL,843,N392DA,JFK,ATL,106,760,15,45,"2013-09-18 15:00:00"
2013,4,25,1852,1700,112,2041,1850,111,AA,345,N4XVAA,LGA,ORD,114,733,17,0,"2013-04-25 17:00:00"
2013,5,4,921,925,-4,1219,1303,-44,UA,1178,N78438,EWR,SFO,327,2565,9,25,"2013-05-04 09:00:00"
2013,3,1,1129,1135,-6,1311,1330,-19,MQ,4553,N730MQ,LGA,CLE,73,419,11,35,"2013-03-01 11:00:00"
2013,6,29,628,631,-3,915,936,-21,UA,1701,N71411,EWR,FLL,150,1065,6,31,"2013-06-29 06:00:00"
2013,5,22,2156,1929,147,15,2155,140,EV,5181,N741EV,EWR,ATL,109,746,19,29,"2013-05-22 19:00:00"
2013,8,28,559,600,-1,807,834,-27,B6,27,N559JB,EWR,MCO,111,937,6,0,"2013-08-28 06:00:00"
2013,11,25,740,745,-5,957,1012,-15,DL,807,N990AT,EWR,ATL,114,746,7,45,"2013-11-25 07:00:00"
2013,2,25,730,730,0,1023,1040,-17,AA,2083,N4YNAA,EWR,DFW,212,1372,7,30,"2013-02-25 07:00:00"
2013,3,13,626,630,-4,828,847,-19,EV,4250,N14171,EWR,IND,99,645,6,30,"2013-03-13 06:00:00"
2013,12,24,738,745,-7,1029,1100,-31,AA,1111,N3HJAA,LGA,DFW,211,1389,7,45,"2013-12-24 07:00:00"
2013,9,10,731,735,-4,1020,1035,-15,AA,2279,N3BLAA,LGA,MIA,140,1096,7,35,"2013-09-10 07:00:00"
2013,12,22,939,953,-14,1228,1256,-28,B6,5,N519JB,EWR,FLL,150,1065,9,53,"2013-12-22 09:00:00"
2013,12,3,1309,1310,-1,1557,1610,-13,UA,426,N495UA,EWR,MIA,153,1085,13,10,"2013-12-03 13:00:00"
2013,3,29,2048,2029,19,2315,2333,-18,UA,771,N596UA,JFK,LAX,309,2475,20,29,"2013-03-29 20:00:00"
2013,12,5,NA,1145,NA,NA,1315,NA,WN,172,N745SW,LGA,MDW,NA,725,11,45,"2013-12-05 11:00:00"
2013,9,29,1450,1455,-5,1617,1630,-13,9E,3754,N8968E,JFK,IAD,41,228,14,55,"2013-09-29 14:00:00"
2013,2,4,1957,2000,-3,2306,2311,-5,B6,801,N625JB,JFK,FLL,164,1069,20,0,"2013-02-04 20:00:00"
2013,5,28,1858,1459,239,2119,1654,265,EV,4381,N36915,EWR,DTW,82,488,14,59,"2013-05-28 14:00:00"
2013,3,13,1340,1345,-5,1456,1453,3,9E,3638,N8533D,JFK,PHL,33,94,13,45,"2013-03-13 13:00:00"
2013,4,19,1951,1730,141,2247,2023,144,B6,547,N579JB,EWR,PBI,150,1023,17,30,"2013-04-19 17:00:00"
2013,5,7,1317,1329,-12,1504,1526,-22,9E,3867,N8948B,EWR,CVG,81,569,13,29,"2013-05-07 13:00:00"
2013,6,19,1859,1903,-4,2021,2025,-4,EV,4191,N14977,EWR,BNA,111,748,19,3,"2013-06-19 19:00:00"
2013,5,1,1815,1818,-3,2110,2120,-10,B6,35,N591JB,JFK,PBI,138,1028,18,18,"2013-05-01 18:00:00"
2013,8,31,1155,1200,-5,1344,1429,-45,UA,210,N496UA,EWR,LAS,272,2227,12,0,"2013-08-31 12:00:00"
2013,4,6,1350,1359,-9,1505,1527,-22,EV,4139,N34111,EWR,MSN,120,799,13,59,"2013-04-06 13:00:00"
2013,7,31,1455,1500,-5,1700,1724,-24,EV,5199,N724EV,LGA,CHS,88,641,15,0,"2013-07-31 15:00:00"
2013,2,18,945,955,-10,1225,1257,-32,B6,503,N561JB,EWR,FLL,146,1065,9,55,"2013-02-18 09:00:00"
2013,7,9,1807,1745,22,2050,1925,85,MQ,3301,N9EAMQ,LGA,RDU,79,431,17,45,"2013-07-09 17:00:00"
2013,4,5,808,810,-2,1201,1123,38,DL,1271,N368NW,JFK,FLL,190,1069,8,10,"2013-04-05 08:00:00"
2013,4,22,956,959,-3,1136,1110,26,EV,5711,N827AS,JFK,IAD,48,228,9,59,"2013-04-22 09:00:00"
2013,5,29,1720,1725,-5,2028,2020,8,AA,1901,N3HDAA,JFK,IAH,202,1417,17,25,"2013-05-29 17:00:00"
2013,4,16,650,700,-10,800,831,-31,UA,583,N829UA,LGA,ORD,117,733,7,0,"2013-04-16 07:00:00"
2013,8,20,907,915,-8,1046,1113,-27,EV,5169,N748EV,EWR,DTW,79,488,9,15,"2013-08-20 09:00:00"
2013,5,14,1929,1935,-6,2206,2239,-33,B6,381,N558JB,LGA,FLL,138,1076,19,35,"2013-05-14 19:00:00"
2013,12,10,1214,1215,-1,1559,1532,27,UA,1297,N54711,EWR,SNA,360,2434,12,15,"2013-12-10 12:00:00"
2013,6,18,1400,1315,45,1545,1449,56,EV,4552,N13956,EWR,GSO,71,445,13,15,"2013-06-18 13:00:00"
2013,2,23,1504,1505,-1,1704,1710,-6,WN,3043,N904WN,LGA,STL,147,888,15,5,"2013-02-23 15:00:00"
2013,5,7,1925,1935,-10,2130,2159,-29,EV,4333,N16147,EWR,TUL,151,1215,19,35,"2013-05-07 19:00:00"
2013,12,30,2122,2045,37,108,2359,69,B6,1295,N789JB,JFK,AUS,259,1521,20,45,"2013-12-30 20:00:00"
2013,3,29,2048,2100,-12,2158,2215,-17,US,2191,N703UW,LGA,DCA,43,214,21,0,"2013-03-29 21:00:00"
2013,10,24,1424,1428,-4,1700,1654,6,B6,477,N190JB,JFK,JAX,138,828,14,28,"2013-10-24 14:00:00"
2013,7,29,NA,910,NA,NA,1213,NA,UA,806,NA,EWR,LAX,NA,2454,9,10,"2013-07-29 09:00:00"
2013,5,27,622,630,-8,800,800,0,B6,905,N317JB,JFK,ORD,133,740,6,30,"2013-05-27 06:00:00"
2013,6,11,956,1003,-7,1115,1135,-20,FL,353,N943AT,LGA,CAK,59,397,10,3,"2013-06-11 10:00:00"
2013,3,24,839,835,4,1138,1134,4,B6,517,N517JB,EWR,MCO,148,937,8,35,"2013-03-24 08:00:00"
2013,10,30,2026,2030,-4,2215,2251,-36,EV,5209,N720EV,LGA,CHS,83,641,20,30,"2013-10-30 20:00:00"
2013,7,27,813,815,-2,1003,1012,-9,EV,4295,N16149,EWR,AVL,91,583,8,15,"2013-07-27 08:00:00"
2013,2,1,1157,1200,-3,1428,1438,-10,DL,1947,N6702,LGA,ATL,116,762,12,0,"2013-02-01 12:00:00"
2013,1,30,1633,1635,-2,1945,1907,38,EV,4705,N12136,EWR,ATL,151,746,16,35,"2013-01-30 16:00:00"
2013,6,27,1155,1200,-5,1254,1314,-20,EV,4233,N14974,EWR,BTV,43,266,12,0,"2013-06-27 12:00:00"
2013,11,6,1441,1445,-4,1726,1757,-31,B6,1171,N599JB,LGA,FLL,143,1076,14,45,"2013-11-06 14:00:00"
2013,2,14,820,820,0,931,939,-8,9E,4051,N8554A,JFK,BWI,45,184,8,20,"2013-02-14 08:00:00"
2013,4,25,1719,1620,59,2104,1916,108,B6,985,N665JB,LGA,TPA,150,1010,16,20,"2013-04-25 16:00:00"
2013,7,27,1521,1500,21,1659,1649,10,9E,3973,N8492C,JFK,RIC,57,288,15,0,"2013-07-27 15:00:00"
2013,7,1,2029,2040,-11,2213,2235,-22,MQ,3603,N722MQ,LGA,DTW,79,502,20,40,"2013-07-01 20:00:00"
2013,8,17,1938,1930,8,2152,2210,-18,DL,2041,N357NW,JFK,ATL,113,760,19,30,"2013-08-17 19:00:00"
2013,2,26,1858,1900,-2,2145,2235,-50,DL,87,N709TW,JFK,LAX,311,2475,19,0,"2013-02-26 19:00:00"
2013,3,20,2024,2025,-1,2127,2149,-22,DL,985,N328NW,JFK,BOS,39,187,20,25,"2013-03-20 20:00:00"
2013,4,19,1310,1315,-5,1448,1501,-13,US,1895,N562UW,EWR,CLT,81,529,13,15,"2013-04-19 13:00:00"
2013,2,13,1717,1705,12,2006,2007,-1,B6,143,N562JB,JFK,PBI,150,1028,17,5,"2013-02-13 17:00:00"
2013,3,13,1848,1855,-7,2250,2255,-5,AA,1613,N612AA,JFK,SJU,209,1598,18,55,"2013-03-13 18:00:00"
2013,11,5,810,810,0,1124,1116,8,DL,857,N385DN,JFK,SAN,355,2446,8,10,"2013-11-05 08:00:00"
2013,4,22,934,925,9,1051,1047,4,B6,108,N649JB,JFK,BUF,52,301,9,25,"2013-04-22 09:00:00"
2013,5,11,927,930,-3,1040,1044,-4,B6,56,N238JB,JFK,BTV,47,266,9,30,"2013-05-11 09:00:00"
2013,6,4,1900,1900,0,2202,2251,-49,DL,1465,N722TW,JFK,SFO,337,2586,19,0,"2013-06-04 19:00:00"
2013,6,3,1940,1935,5,2111,2121,-10,9E,4127,N826AY,JFK,IAD,45,228,19,35,"2013-06-03 19:00:00"
2013,11,12,1736,1735,1,2032,2027,5,B6,327,N657JB,EWR,MCO,155,937,17,35,"2013-11-12 17:00:00"
2013,11,19,932,940,-8,1148,1157,-9,EV,4880,N754EV,LGA,MEM,144,963,9,40,"2013-11-19 09:00:00"
2013,4,20,1328,1325,3,1652,1635,17,UA,1062,N76502,EWR,RSW,186,1068,13,25,"2013-04-20 13:00:00"
2013,5,6,1750,1629,81,1925,1820,65,EV,4411,N13914,EWR,MEM,129,946,16,29,"2013-05-06 16:00:00"
2013,5,3,1658,1700,-2,2000,2035,-35,B6,91,N579JB,JFK,OAK,331,2576,17,0,"2013-05-03 17:00:00"
2013,10,2,1051,1059,-8,1218,1242,-24,EV,4628,N13913,EWR,STL,126,872,10,59,"2013-10-02 10:00:00"
2013,11,9,754,755,-1,1045,1051,-6,UA,1148,N39475,EWR,TPA,143,997,7,55,"2013-11-09 07:00:00"
2013,4,10,1405,1410,-5,1625,1646,-21,DL,2043,N953DL,JFK,ATL,105,760,14,10,"2013-04-10 14:00:00"
2013,8,26,1342,1348,-6,1454,1509,-15,B6,308,N304JB,JFK,PWM,50,273,13,48,"2013-08-26 13:00:00"
2013,4,7,601,600,1,815,815,0,FL,345,N338AT,LGA,ATL,115,762,6,0,"2013-04-07 06:00:00"
2013,9,23,1458,1500,-2,1643,1631,12,UA,635,N471UA,EWR,ORD,106,719,15,0,"2013-09-23 15:00:00"
2013,3,15,754,759,-5,916,936,-20,UA,393,N840UA,EWR,ORD,113,719,7,59,"2013-03-15 07:00:00"
2013,8,4,629,630,-1,846,915,-29,UA,1690,N76517,LGA,IAH,180,1416,6,30,"2013-08-04 06:00:00"
2013,12,2,1557,1600,-3,1841,1906,-25,DL,2459,N3741S,JFK,MCO,131,944,16,0,"2013-12-02 16:00:00"
2013,2,22,1111,1115,-4,1429,1425,4,AA,2099,N3JEAA,LGA,MIA,161,1096,11,15,"2013-02-22 11:00:00"
2013,3,17,1313,1315,-2,1523,1520,3,MQ,4564,N720MQ,LGA,DTW,101,502,13,15,"2013-03-17 13:00:00"
2013,6,25,559,600,-1,804,815,-11,FL,345,N309AT,LGA,ATL,104,762,6,0,"2013-06-25 06:00:00"
2013,7,13,1126,1130,-4,1345,1327,18,US,1085,N724UW,LGA,CLT,91,544,11,30,"2013-07-13 11:00:00"
2013,1,5,639,630,9,757,810,-13,AA,303,N3CYAA,LGA,ORD,120,733,6,30,"2013-01-05 06:00:00"
2013,4,28,1145,1150,-5,1326,1333,-7,EV,4120,N14177,EWR,CMH,84,463,11,50,"2013-04-28 11:00:00"
2013,8,2,753,755,-2,938,955,-17,MQ,3478,N721MQ,LGA,DTW,82,502,7,55,"2013-08-02 07:00:00"
2013,7,7,954,959,-5,1202,1225,-23,B6,411,N562JB,JFK,LAS,281,2248,9,59,"2013-07-07 09:00:00"
2013,2,24,1450,1452,-2,1651,1655,-4,DL,1231,N914DE,LGA,DTW,88,502,14,52,"2013-02-24 14:00:00"
2013,6,15,1503,1505,-2,1746,1835,-49,AA,1769,N361AA,JFK,MIA,131,1089,15,5,"2013-06-15 15:00:00"
2013,7,4,1052,1100,-8,1153,1213,-20,US,2171,N745VJ,LGA,DCA,40,214,11,0,"2013-07-04 11:00:00"
2013,7,22,NA,1759,NA,NA,2106,NA,DL,1585,N913DE,LGA,MCO,NA,950,17,59,"2013-07-22 17:00:00"
2013,1,9,1503,1459,4,1638,1631,7,B6,8,N595JB,JFK,BUF,71,301,14,59,"2013-01-09 14:00:00"
2013,2,3,1657,1700,-3,1802,1817,-15,US,2183,N748UW,LGA,DCA,43,214,17,0,"2013-02-03 17:00:00"
2013,12,27,1232,1220,12,1434,1450,-16,WN,2236,N440LV,EWR,DEN,220,1605,12,20,"2013-12-27 12:00:00"
2013,12,20,559,600,-1,915,937,-22,UA,303,N518UA,JFK,SFO,353,2586,6,0,"2013-12-20 06:00:00"
2013,8,25,716,720,-4,939,1025,-46,AS,15,N419AS,EWR,SEA,310,2402,7,20,"2013-08-25 07:00:00"
2013,4,30,1607,1608,-1,1755,1815,-20,9E,3368,N934XJ,JFK,RDU,72,427,16,8,"2013-04-30 16:00:00"
2013,2,15,557,600,-3,844,925,-41,UA,1665,N33289,EWR,LAX,326,2454,6,0,"2013-02-15 06:00:00"
2013,12,21,600,559,1,837,854,-17,UA,1552,N68801,EWR,PBI,141,1023,5,59,"2013-12-21 05:00:00"
2013,8,8,820,825,-5,1108,1104,4,DL,857,N3730B,JFK,SAN,303,2446,8,25,"2013-08-08 08:00:00"
2013,4,29,709,700,9,933,950,-17,AA,2083,N4YDAA,EWR,DFW,183,1372,7,0,"2013-04-29 07:00:00"
2013,4,17,2038,1700,218,2214,1838,216,UA,555,N470UA,LGA,ORD,119,733,17,0,"2013-04-17 17:00:00"
2013,1,5,1959,2001,-2,2133,2139,-6,UA,1023,N39726,EWR,CLE,70,404,20,1,"2013-01-05 20:00:00"
2013,5,27,822,830,-8,1051,1116,-25,UA,866,N829UA,LGA,IAH,181,1416,8,30,"2013-05-27 08:00:00"
2013,11,6,1851,1850,1,2240,2225,15,VX,29,N626VA,JFK,SFO,368,2586,18,50,"2013-11-06 18:00:00"
2013,4,12,2127,2130,-3,2249,2303,-14,B6,104,N184JB,JFK,BUF,59,301,21,30,"2013-04-12 21:00:00"
2013,1,18,1005,900,65,1314,1205,69,DL,1885,N322US,LGA,MCO,136,950,9,0,"2013-01-18 09:00:00"
2013,4,8,808,810,-2,1031,1037,-6,9E,3538,N602LR,JFK,MSP,161,1029,8,10,"2013-04-08 08:00:00"
2013,6,11,1611,1545,26,1918,1906,12,DL,1129,N906DE,LGA,MIA,149,1096,15,45,"2013-06-11 15:00:00"
2013,5,31,955,959,-4,1052,1110,-18,EV,5711,N829AS,JFK,IAD,41,228,9,59,"2013-05-31 09:00:00"
2013,12,9,2359,2359,0,759,437,NA,B6,839,N520JB,JFK,BQN,NA,1576,23,59,"2013-12-09 23:00:00"
2013,8,23,1721,1724,-3,2041,2015,26,UA,1109,N17122,EWR,MCO,136,937,17,24,"2013-08-23 17:00:00"
2013,2,28,1713,1659,14,2038,2035,3,UA,1201,N18243,EWR,SAT,245,1569,16,59,"2013-02-28 16:00:00"
2013,12,12,1927,1930,-3,2043,2052,-9,9E,2959,N8883E,JFK,SYR,47,209,19,30,"2013-12-12 19:00:00"
2013,1,4,733,735,-2,901,858,3,B6,20,N249JB,JFK,ROC,58,264,7,35,"2013-01-04 07:00:00"
2013,3,28,1120,1124,-4,1213,1224,-11,EV,4693,N14179,EWR,PVD,31,160,11,24,"2013-03-28 11:00:00"
2013,4,22,2037,2040,-3,2150,2200,-10,MQ,4449,N812MQ,JFK,DCA,47,213,20,40,"2013-04-22 20:00:00"
2013,12,30,1332,1335,-3,1638,1644,-6,DL,2448,N940DL,LGA,PBI,161,1035,13,35,"2013-12-30 13:00:00"
2013,7,12,1359,1359,0,1729,1724,5,DL,1565,N721TW,JFK,SFO,318,2586,13,59,"2013-07-12 13:00:00"
2013,7,17,1605,1600,5,1852,1938,-46,DL,141,N727TW,JFK,SFO,317,2586,16,0,"2013-07-17 16:00:00"
2013,3,31,1529,1529,0,1749,1737,12,EV,4352,N29917,EWR,CVG,106,569,15,29,"2013-03-31 15:00:00"
2013,3,19,1144,1145,-1,1414,1402,12,DL,401,N305DQ,EWR,ATL,117,746,11,45,"2013-03-19 11:00:00"
2013,8,25,1152,1155,-3,1435,1455,-20,AA,2147,N3GXAA,EWR,MIA,135,1085,11,55,"2013-08-25 11:00:00"
2013,1,24,1016,1015,1,1206,1216,-10,US,1427,N722US,JFK,CLT,90,541,10,15,"2013-01-24 10:00:00"
2013,3,8,807,810,-3,1122,1131,-9,DL,2143,N954DL,JFK,MIA,143,1089,8,10,"2013-03-08 08:00:00"
